site	7_region
6841	Complex IV
6842	Complex IV
6843	Complex IV
6844	Complex IV
6845	Complex IV
6846	Complex IV
6847	Complex IV
6848	Complex IV
6849	Complex IV
6850	Complex IV
6851	Complex IV
6852	Complex IV
6853	Complex IV
6854	Complex IV
6855	Complex IV
6856	Complex IV
6857	Complex IV
6858	Complex IV
6859	Complex IV
6860	Complex IV
6861	Complex IV
6862	Complex IV
6863	Complex IV
6864	Complex IV
6865	Complex IV
6866	Complex IV
6867	Complex IV
6868	Complex IV
6869	Complex IV
6870	Complex IV
6871	Complex IV
6872	Complex IV
6873	Complex IV
6874	Complex IV
6875	Complex IV
6876	Complex IV
6877	Complex IV
6878	Complex IV
6879	Complex IV
6880	Complex IV
6881	Complex IV
6882	Complex IV
6883	Complex IV
6884	Complex IV
6885	Complex IV
6886	Complex IV
6887	Complex IV
6888	Complex IV
6889	Complex IV
6890	Complex IV
6891	Complex IV
6892	Complex IV
6893	Complex IV
6894	Complex IV
6895	Complex IV
6896	Complex IV
6897	Complex IV
6898	Complex IV
6899	Complex IV
6900	Complex IV
6901	Complex IV
6902	Complex IV
6903	Complex IV
6904	Complex IV
6905	Complex IV
6906	Complex IV
6907	Complex IV
6908	Complex IV
6909	Complex IV
6910	Complex IV
6911	Complex IV
6912	Complex IV
6913	Complex IV
6914	Complex IV
6915	Complex IV
6916	Complex IV
6917	Complex IV
6918	Complex IV
6919	Complex IV
6920	Complex IV
6921	Complex IV
6922	Complex IV
6923	Complex IV
6924	Complex IV
6925	Complex IV
6926	Complex IV
6927	Complex IV
6928	Complex IV
6929	Complex IV
6930	Complex IV
6931	Complex IV
6932	Complex IV
6933	Complex IV
6934	Complex IV
6935	Complex IV
6936	Complex IV
6937	Complex IV
6938	Complex IV
6939	Complex IV
6940	Complex IV
6941	Complex IV
6942	Complex IV
6943	Complex IV
6944	Complex IV
6945	Complex IV
6946	Complex IV
6947	Complex IV
6948	Complex IV
6949	Complex IV
6950	Complex IV
6951	Complex IV
6952	Complex IV
6953	Complex IV
6954	Complex IV
6955	Complex IV
6956	Complex IV
6957	Complex IV
6958	Complex IV
6959	Complex IV
6960	Complex IV
6961	Complex IV
6962	Complex IV
6963	Complex IV
6964	Complex IV
6965	Complex IV
6966	Complex IV
6967	Complex IV
6968	Complex IV
6969	Complex IV
6970	Complex IV
6971	Complex IV
6972	Complex IV
6973	Complex IV
6974	Complex IV
6975	Complex IV
6976	Complex IV
6977	Complex IV
6978	Complex IV
6979	Complex IV
6980	Complex IV
6981	Complex IV
6982	Complex IV
6983	Complex IV
6984	Complex IV
6985	Complex IV
6986	Complex IV
6987	Complex IV
6988	Complex IV
6989	Complex IV
6990	Complex IV
6991	Complex IV
6992	Complex IV
6993	Complex IV
6994	Complex IV
6995	Complex IV
6996	Complex IV
6997	Complex IV
6998	Complex IV
6999	Complex IV
7000	Complex IV
7001	Complex IV
7002	Complex IV
7003	Complex IV
7004	Complex IV
7005	Complex IV
7006	Complex IV
7007	Complex IV
7008	Complex IV
7009	Complex IV
7010	Complex IV
7011	Complex IV
7012	Complex IV
7013	Complex IV
7014	Complex IV
7015	Complex IV
7016	Complex IV
7017	Complex IV
7018	Complex IV
7019	Complex IV
7020	Complex IV
7021	Complex IV
7022	Complex IV
7023	Complex IV
7024	Complex IV
7025	Complex IV
7026	Complex IV
7027	Complex IV
7028	Complex IV
7029	Complex IV
7030	Complex IV
7031	Complex IV
7032	Complex IV
7033	Complex IV
7034	Complex IV
7035	Complex IV
7036	Complex IV
7037	Complex IV
7038	Complex IV
7039	Complex IV
7040	Complex IV
7041	Complex IV
7042	Complex IV
7043	Complex IV
7044	Complex IV
7045	Complex IV
7046	Complex IV
7047	Complex IV
7048	Complex IV
7049	Complex IV
7050	Complex IV
7051	Complex IV
7052	Complex IV
7053	Complex IV
7054	Complex IV
7055	Complex IV
7056	Complex IV
7057	Complex IV
7058	Complex IV
7059	Complex IV
7060	Complex IV
7061	Complex IV
7062	Complex IV
7063	Complex IV
7064	Complex IV
7065	Complex IV
7066	Complex IV
7067	Complex IV
7068	Complex IV
7069	Complex IV
7070	Complex IV
7071	Complex IV
7072	Complex IV
7073	Complex IV
7074	Complex IV
7075	Complex IV
7076	Complex IV
7077	Complex IV
7078	Complex IV
7079	Complex IV
7080	Complex IV
7081	Complex IV
7082	Complex IV
7083	Complex IV
7084	Complex IV
7085	Complex IV
7086	Complex IV
7087	Complex IV
7088	Complex IV
7089	Complex IV
7090	Complex IV
7091	Complex IV
7092	Complex IV
7093	Complex IV
7094	Complex IV
7095	Complex IV
7096	Complex IV
7097	Complex IV
7098	Complex IV
7099	Complex IV
7100	Complex IV
7101	Complex IV
7102	Complex IV
7103	Complex IV
7104	Complex IV
7105	Complex IV
7106	Complex IV
7107	Complex IV
7108	Complex IV
7109	Complex IV
7110	Complex IV
7111	Complex IV
7112	Complex IV
7113	Complex IV
7114	Complex IV
7115	Complex IV
7116	Complex IV
7117	Complex IV
7118	Complex IV
7119	Complex IV
7120	Complex IV
7121	Complex IV
7122	Complex IV
7123	Complex IV
7124	Complex IV
7125	Complex IV
7126	Complex IV
7127	Complex IV
7128	Complex IV
7129	Complex IV
7130	Complex IV
7131	Complex IV
7132	Complex IV
7133	Complex IV
7134	Complex IV
7135	Complex IV
7136	Complex IV
7137	Complex IV
7138	Complex IV
7139	Complex IV
7140	Complex IV
7141	Complex IV
7142	Complex IV
7143	Complex IV
7144	Complex IV
7145	Complex IV
7146	Complex IV
7147	Complex IV
7148	Complex IV
7149	Complex IV
7150	Complex IV
7151	Complex IV
7152	Complex IV
7153	Complex IV
7154	Complex IV
7155	Complex IV
7156	Complex IV
7157	Complex IV
7158	Complex IV
7159	Complex IV
7160	Complex IV
7161	Complex IV
7162	Complex IV
7163	Complex IV
7164	Complex IV
7165	Complex IV
7166	Complex IV
7167	Complex IV
7168	Complex IV
7169	Complex IV
7170	Complex IV
7171	Complex IV
7172	Complex IV
7173	Complex IV
7174	Complex IV
7175	Complex IV
7176	Complex IV
7177	Complex IV
7178	Complex IV
7179	Complex IV
7180	Complex IV
7181	Complex IV
7182	Complex IV
7183	Complex IV
7184	Complex IV
7185	Complex IV
7186	Complex IV
7187	Complex IV
7188	Complex IV
7189	Complex IV
7190	Complex IV
7191	Complex IV
7192	Complex IV
7193	Complex IV
7194	Complex IV
7195	Complex IV
7196	Complex IV
7197	Complex IV
7198	Complex IV
7199	Complex IV
7200	Complex IV
7201	Complex IV
7202	Complex IV
7203	Complex IV
7204	Complex IV
7205	Complex IV
7206	Complex IV
7207	Complex IV
7208	Complex IV
7209	Complex IV
7210	Complex IV
7211	Complex IV
7212	Complex IV
7213	Complex IV
7214	Complex IV
7215	Complex IV
7216	Complex IV
7217	Complex IV
7218	Complex IV
7219	Complex IV
7220	Complex IV
7221	Complex IV
7222	Complex IV
7223	Complex IV
7224	Complex IV
7225	Complex IV
7226	Complex IV
7227	Complex IV
7228	Complex IV
7229	Complex IV
7230	Complex IV
7231	Complex IV
7232	Complex IV
7233	Complex IV
7234	Complex IV
7235	Complex IV
7236	Complex IV
7237	Complex IV
7238	Complex IV
7239	Complex IV
7240	Complex IV
7241	Complex IV
7242	Complex IV
7243	Complex IV
7244	Complex IV
7245	Complex IV
7246	Complex IV
7247	Complex IV
7248	Complex IV
7249	Complex IV
7250	Complex IV
7251	Complex IV
7252	Complex IV
7253	Complex IV
7254	Complex IV
7255	Complex IV
7256	Complex IV
7257	Complex IV
7258	Complex IV
7259	Complex IV
7260	Complex IV
7261	Complex IV
7262	Complex IV
7263	Complex IV
7264	Complex IV
7265	Complex IV
7266	Complex IV
7267	Complex IV
7268	Complex IV
7269	Complex IV
7270	Complex IV
7271	Complex IV
7272	Complex IV
7273	Complex IV
7274	Complex IV
7275	Complex IV
7276	Complex IV
7277	Complex IV
7278	Complex IV
7279	Complex IV
7280	Complex IV
7281	Complex IV
7282	Complex IV
7283	Complex IV
7284	Complex IV
7285	Complex IV
7286	Complex IV
7287	Complex IV
7288	Complex IV
7289	Complex IV
7290	Complex IV
7291	Complex IV
7292	Complex IV
7293	Complex IV
7294	Complex IV
7295	Complex IV
7296	Complex IV
7297	Complex IV
7298	Complex IV
7299	Complex IV
7300	Complex IV
7301	Complex IV
7302	Complex IV
7303	Complex IV
7304	Complex IV
7305	Complex IV
7306	Complex IV
7307	Complex IV
7308	Complex IV
7309	Complex IV
7310	Complex IV
7311	Complex IV
7312	Complex IV
7313	Complex IV
7314	Complex IV
7315	Complex IV
7316	Complex IV
7317	Complex IV
7318	Complex IV
7319	Complex IV
7320	Complex IV
7321	Complex IV
7322	Complex IV
7323	Complex IV
7324	Complex IV
7325	Complex IV
7326	Complex IV
7327	Complex IV
7328	Complex IV
7329	Complex IV
7330	Complex IV
7331	Complex IV
7332	Complex IV
7333	Complex IV
7334	Complex IV
7335	Complex IV
7336	Complex IV
7337	Complex IV
7338	Complex IV
7339	Complex IV
7340	Complex IV
7341	Complex IV
7342	Complex IV
7343	Complex IV
7344	Complex IV
7345	Complex IV
7346	Complex IV
7347	Complex IV
7348	Complex IV
7349	Complex IV
7350	Complex IV
7351	Complex IV
7352	Complex IV
7353	Complex IV
7354	Complex IV
7355	Complex IV
7356	Complex IV
7357	Complex IV
7358	Complex IV
7359	Complex IV
7360	Complex IV
7361	Complex IV
7362	Complex IV
7363	Complex IV
7364	Complex IV
7365	Complex IV
7366	Complex IV
7367	Complex IV
7368	Complex IV
7369	Complex IV
7370	Complex IV
7371	Complex IV
7372	Complex IV
7373	Complex IV
7374	Complex IV
7375	Complex IV
7376	Complex IV
7377	Complex IV
7378	Complex IV
7379	Complex IV
7380	Complex IV
7381	Complex IV
7382	Complex IV
7383	Complex IV
7384	Complex IV
7385	Complex IV
7386	Complex IV
7387	Complex IV
7388	Complex IV
7389	Complex IV
7390	Complex IV
7391	Complex IV
7392	Complex IV
7393	Complex IV
7394	Complex IV
7395	Complex IV
7396	Complex IV
7397	Complex IV
7398	Complex IV
7399	Complex IV
7400	Complex IV
7401	Complex IV
7402	Complex IV
7403	Complex IV
7404	Complex IV
7405	Complex IV
7406	Complex IV
7407	Complex IV
7408	Complex IV
7409	Complex IV
7410	Complex IV
7411	Complex IV
7412	Complex IV
7413	Complex IV
7414	Complex IV
7415	Complex IV
7416	Complex IV
7417	Complex IV
7418	Complex IV
7419	Complex IV
7420	Complex IV
7421	Complex IV
7422	Complex IV
7423	Complex IV
7424	Complex IV
7425	Complex IV
7426	Complex IV
7427	Complex IV
7428	Complex IV
7429	Complex IV
7430	Complex IV
7431	Complex IV
7432	Complex IV
7433	Complex IV
7434	Complex IV
7435	Complex IV
7436	Complex IV
7437	Complex IV
7438	Complex IV
7439	Complex IV
7440	Complex IV
7441	Complex IV
7442	Complex IV
7443	Complex IV
7444	Complex IV
7445	Complex IV
7446	tRNA
7447	tRNA
7448	tRNA
7449	tRNA
7450	tRNA
7451	tRNA
7452	tRNA
7453	tRNA
7454	tRNA
7455	tRNA
7456	tRNA
7457	tRNA
7458	tRNA
7459	tRNA
7460	tRNA
7461	tRNA
7462	tRNA
7463	tRNA
7464	tRNA
7465	tRNA
7466	tRNA
7467	tRNA
7468	tRNA
7469	tRNA
7470	tRNA
7471	tRNA
7472	tRNA
7473	tRNA
7474	tRNA
7475	tRNA
7476	tRNA
7477	tRNA
7478	tRNA
7479	tRNA
7480	tRNA
7481	tRNA
7482	tRNA
7483	tRNA
7484	tRNA
7485	tRNA
7486	tRNA
7487	tRNA
7488	tRNA
7489	tRNA
7490	tRNA
7491	tRNA
7492	tRNA
7493	tRNA
7494	tRNA
7495	tRNA
7496	tRNA
7497	tRNA
7498	tRNA
7499	tRNA
7500	tRNA
7501	tRNA
7502	tRNA
7503	tRNA
7504	tRNA
7505	tRNA
7506	tRNA
7507	tRNA
7508	tRNA
7509	tRNA
7510	tRNA
7511	tRNA
7512	tRNA
7513	tRNA
7514	tRNA
7515	NAN
7516	NAN
7517	NAN
7518	tRNA
7519	tRNA
7520	tRNA
7521	tRNA
7522	tRNA
7523	tRNA
7524	tRNA
7525	tRNA
7526	tRNA
7527	tRNA
7528	tRNA
7529	tRNA
7530	tRNA
7531	tRNA
7532	tRNA
7533	tRNA
7534	tRNA
7535	tRNA
7536	tRNA
7537	tRNA
7538	tRNA
7539	tRNA
7540	tRNA
7541	tRNA
7542	tRNA
7543	tRNA
7544	tRNA
7545	tRNA
7546	tRNA
7547	tRNA
7548	tRNA
7549	tRNA
7550	tRNA
7551	tRNA
7552	tRNA
7553	tRNA
7554	tRNA
7555	tRNA
7556	tRNA
7557	tRNA
7558	tRNA
7559	tRNA
7560	tRNA
7561	tRNA
7562	tRNA
7563	tRNA
7564	tRNA
7565	tRNA
7566	tRNA
7567	tRNA
7568	tRNA
7569	tRNA
7570	tRNA
7571	tRNA
7572	tRNA
7573	tRNA
7574	tRNA
7575	tRNA
7576	tRNA
7577	tRNA
7578	tRNA
7579	tRNA
7580	tRNA
7581	tRNA
7582	tRNA
7583	tRNA
7584	tRNA
7585	tRNA
7586	Complex IV
7587	Complex IV
7588	Complex IV
7589	Complex IV
7590	Complex IV
7591	Complex IV
7592	Complex IV
7593	Complex IV
7594	Complex IV
7595	Complex IV
7596	Complex IV
7597	Complex IV
7598	Complex IV
7599	Complex IV
7600	Complex IV
7601	Complex IV
7602	Complex IV
7603	Complex IV
7604	Complex IV
7605	Complex IV
7606	Complex IV
7607	Complex IV
7608	Complex IV
7609	Complex IV
7610	Complex IV
7611	Complex IV
7612	Complex IV
7613	Complex IV
7614	Complex IV
7615	Complex IV
7616	Complex IV
7617	Complex IV
7618	Complex IV
7619	Complex IV
7620	Complex IV
7621	Complex IV
7622	Complex IV
7623	Complex IV
7624	Complex IV
7625	Complex IV
7626	Complex IV
7627	Complex IV
7628	Complex IV
7629	Complex IV
7630	Complex IV
7631	Complex IV
7632	Complex IV
7633	Complex IV
7634	Complex IV
7635	Complex IV
7636	Complex IV
7637	Complex IV
7638	Complex IV
7639	Complex IV
7640	Complex IV
7641	Complex IV
7642	Complex IV
7643	Complex IV
7644	Complex IV
7645	Complex IV
7646	Complex IV
7647	Complex IV
7648	Complex IV
7649	Complex IV
7650	Complex IV
7651	Complex IV
7652	Complex IV
7653	Complex IV
7654	Complex IV
7655	Complex IV
7656	Complex IV
7657	Complex IV
7658	Complex IV
7659	Complex IV
7660	Complex IV
7661	Complex IV
7662	Complex IV
7663	Complex IV
7664	Complex IV
7665	Complex IV
7666	Complex IV
7667	Complex IV
7668	Complex IV
7669	Complex IV
7670	Complex IV
7671	Complex IV
7672	Complex IV
7673	Complex IV
7674	Complex IV
7675	Complex IV
7676	Complex IV
7677	Complex IV
7678	Complex IV
7679	Complex IV
7680	Complex IV
7681	Complex IV
7682	Complex IV
7683	Complex IV
7684	Complex IV
7685	Complex IV
7686	Complex IV
7687	Complex IV
7688	Complex IV
7689	Complex IV
7690	Complex IV
7691	Complex IV
7692	Complex IV
7693	Complex IV
7694	Complex IV
7695	Complex IV
7696	Complex IV
7697	Complex IV
7698	Complex IV
7699	Complex IV
7700	Complex IV
7701	Complex IV
7702	Complex IV
7703	Complex IV
7704	Complex IV
7705	Complex IV
7706	Complex IV
7707	Complex IV
7708	Complex IV
7709	Complex IV
7710	Complex IV
7711	Complex IV
7712	Complex IV
7713	Complex IV
7714	Complex IV
7715	Complex IV
7716	Complex IV
7717	Complex IV
7718	Complex IV
7719	Complex IV
7720	Complex IV
7721	Complex IV
7722	Complex IV
7723	Complex IV
7724	Complex IV
7725	Complex IV
7726	Complex IV
7727	Complex IV
7728	Complex IV
7729	Complex IV
7730	Complex IV
7731	Complex IV
7732	Complex IV
7733	Complex IV
7734	Complex IV
7735	Complex IV
7736	Complex IV
7737	Complex IV
7738	Complex IV
7739	Complex IV
7740	Complex IV
7741	Complex IV
7742	Complex IV
7743	Complex IV
7744	Complex IV
7745	Complex IV
7746	Complex IV
7747	Complex IV
7748	Complex IV
7749	Complex IV
7750	Complex IV
7751	Complex IV
7752	Complex IV
7753	Complex IV
7754	Complex IV
7755	Complex IV
7756	Complex IV
7757	Complex IV
7758	Complex IV
7759	Complex IV
7760	Complex IV
7761	Complex IV
7762	Complex IV
7763	Complex IV
7764	Complex IV
7765	Complex IV
7766	Complex IV
7767	Complex IV
7768	Complex IV
7769	Complex IV
7770	Complex IV
7771	Complex IV
7772	Complex IV
7773	Complex IV
7774	Complex IV
7775	Complex IV
7776	Complex IV
7777	Complex IV
7778	Complex IV
7779	Complex IV
7780	Complex IV
7781	Complex IV
7782	Complex IV
7783	Complex IV
7784	Complex IV
7785	Complex IV
7786	Complex IV
7787	Complex IV
7788	Complex IV
7789	Complex IV
7790	Complex IV
7791	Complex IV
7792	Complex IV
7793	Complex IV
7794	Complex IV
7795	Complex IV
7796	Complex IV
7797	Complex IV
7798	Complex IV
7799	Complex IV
7800	Complex IV
7801	Complex IV
7802	Complex IV
7803	Complex IV
7804	Complex IV
7805	Complex IV
7806	Complex IV
7807	Complex IV
7808	Complex IV
7809	Complex IV
7810	Complex IV
7811	Complex IV
7812	Complex IV
7813	Complex IV
7814	Complex IV
7815	Complex IV
7816	Complex IV
7817	Complex IV
7818	Complex IV
7819	Complex IV
7820	Complex IV
7821	Complex IV
7822	Complex IV
7823	Complex IV
7824	Complex IV
7825	Complex IV
7826	Complex IV
7827	Complex IV
7828	Complex IV
7829	Complex IV
7830	Complex IV
7831	Complex IV
7832	Complex IV
7833	Complex IV
7834	Complex IV
7835	Complex IV
7836	Complex IV
7837	Complex IV
7838	Complex IV
7839	Complex IV
7840	Complex IV
7841	Complex IV
7842	Complex IV
7843	Complex IV
7844	Complex IV
7845	Complex IV
7846	Complex IV
7847	Complex IV
7848	Complex IV
7849	Complex IV
7850	Complex IV
7851	Complex IV
7852	Complex IV
7853	Complex IV
7854	Complex IV
7855	Complex IV
7856	Complex IV
7857	Complex IV
7858	Complex IV
7859	Complex IV
7860	Complex IV
7861	Complex IV
7862	Complex IV
7863	Complex IV
7864	Complex IV
7865	Complex IV
7866	Complex IV
7867	Complex IV
7868	Complex IV
7869	Complex IV
7870	Complex IV
7871	Complex IV
7872	Complex IV
7873	Complex IV
7874	Complex IV
7875	Complex IV
7876	Complex IV
7877	Complex IV
7878	Complex IV
7879	Complex IV
7880	Complex IV
7881	Complex IV
7882	Complex IV
7883	Complex IV
7884	Complex IV
7885	Complex IV
7886	Complex IV
7887	Complex IV
7888	Complex IV
7889	Complex IV
7890	Complex IV
7891	Complex IV
7892	Complex IV
7893	Complex IV
7894	Complex IV
7895	Complex IV
7896	Complex IV
7897	Complex IV
7898	Complex IV
7899	Complex IV
7900	Complex IV
7901	Complex IV
7902	Complex IV
7903	Complex IV
7904	Complex IV
7905	Complex IV
7906	Complex IV
7907	Complex IV
7908	Complex IV
7909	Complex IV
7910	Complex IV
7911	Complex IV
7912	Complex IV
7913	Complex IV
7914	Complex IV
7915	Complex IV
7916	Complex IV
7917	Complex IV
7918	Complex IV
7919	Complex IV
7920	Complex IV
7921	Complex IV
7922	Complex IV
7923	Complex IV
7924	Complex IV
7925	Complex IV
7926	Complex IV
7927	Complex IV
7928	Complex IV
7929	Complex IV
7930	Complex IV
7931	Complex IV
7932	Complex IV
7933	Complex IV
7934	Complex IV
7935	Complex IV
7936	Complex IV
7937	Complex IV
7938	Complex IV
7939	Complex IV
7940	Complex IV
7941	Complex IV
7942	Complex IV
7943	Complex IV
7944	Complex IV
7945	Complex IV
7946	Complex IV
7947	Complex IV
7948	Complex IV
7949	Complex IV
7950	Complex IV
7951	Complex IV
7952	Complex IV
7953	Complex IV
7954	Complex IV
7955	Complex IV
7956	Complex IV
7957	Complex IV
7958	Complex IV
7959	Complex IV
7960	Complex IV
7961	Complex IV
7962	Complex IV
7963	Complex IV
7964	Complex IV
7965	Complex IV
7966	Complex IV
7967	Complex IV
7968	Complex IV
7969	Complex IV
7970	Complex IV
7971	Complex IV
7972	Complex IV
7973	Complex IV
7974	Complex IV
7975	Complex IV
7976	Complex IV
7977	Complex IV
7978	Complex IV
7979	Complex IV
7980	Complex IV
7981	Complex IV
7982	Complex IV
7983	Complex IV
7984	Complex IV
7985	Complex IV
7986	Complex IV
7987	Complex IV
7988	Complex IV
7989	Complex IV
7990	Complex IV
7991	Complex IV
7992	Complex IV
7993	Complex IV
7994	Complex IV
7995	Complex IV
7996	Complex IV
7997	Complex IV
7998	Complex IV
7999	Complex IV
8000	Complex IV
8001	Complex IV
8002	Complex IV
8003	Complex IV
8004	Complex IV
8005	Complex IV
8006	Complex IV
8007	Complex IV
8008	Complex IV
8009	Complex IV
8010	Complex IV
8011	Complex IV
8012	Complex IV
8013	Complex IV
8014	Complex IV
8015	Complex IV
8016	Complex IV
8017	Complex IV
8018	Complex IV
8019	Complex IV
8020	Complex IV
8021	Complex IV
8022	Complex IV
8023	Complex IV
8024	Complex IV
8025	Complex IV
8026	Complex IV
8027	Complex IV
8028	Complex IV
8029	Complex IV
8030	Complex IV
8031	Complex IV
8032	Complex IV
8033	Complex IV
8034	Complex IV
8035	Complex IV
8036	Complex IV
8037	Complex IV
8038	Complex IV
8039	Complex IV
8040	Complex IV
8041	Complex IV
8042	Complex IV
8043	Complex IV
8044	Complex IV
8045	Complex IV
8046	Complex IV
8047	Complex IV
8048	Complex IV
8049	Complex IV
8050	Complex IV
8051	Complex IV
8052	Complex IV
8053	Complex IV
8054	Complex IV
8055	Complex IV
8056	Complex IV
8057	Complex IV
8058	Complex IV
8059	Complex IV
